script,nominal_waves,period_steps,actual_cycles_after_start,step,schedule_ratio,wsd_ratio,block_lr,gamma_lr
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12785,0.6068557839316928,1.0,0.001092340411077047,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12786,0.6099812991168863,1.0,0.0010979663384103953,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12787,0.6131462311122478,1.0,0.0011036632160020458,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12788,0.6163502600574136,1.0,0.0011094304681033443,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12789,0.6195930621407111,1.0,0.00111526751185328,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12790,0.6228743096319495,1.0,0.001121173757337509,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12791,0.6261936709154486,1.0,0.0011271486076478076,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12792,0.6295508105236235,1.0,0.0011331914589425222,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12793,0.6329453891708545,1.0,0.0011393017005075382,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12794,0.6363770637878017,1.0,0.001145478714818043,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12795,0.6398454875560519,1.0,0.0011517218776008933,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12796,0.6433503099431598,1.0,0.0011580305578976877,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12797,0.6468911767381433,1.0,0.001164404118128658,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12798,0.6504677300871823,1.0,0.001170841914156928,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12799,0.6540796085298541,1.0,0.0011773432953537375,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12800,0.657726447035655,1.0,0.0011839076046641789,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12801,0.6614078770408651,1.0,0.001190534178673557,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12802,0.665123526485824,1.0,0.0011972223476744831,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12803,0.6688730198524939,1.0,0.001203971435734489,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12804,0.6726559782024923,1.0,0.0012107807607644862,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12805,0.6764720192152813,1.0,0.0012176496345875064,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12806,0.6803207572268815,1.0,0.0012245773630083865,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12807,0.6842018032688383,1.0,0.001231563245883909,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12808,0.6881147651075055,1.0,0.0012386065771935097,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12809,0.6920592472837128,1.0,0.001245706645110683,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12810,0.6960348511526939,1.0,0.001252862732074849,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12811,0.7000411749244593,1.0,0.0012600741148640266,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12812,0.7040778137042893,1.0,0.0012673400646677209,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12813,0.7081443595337349,1.0,0.0012746598471607227,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12814,0.7122404014318346,1.0,0.0012820327225773023,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12815,0.7163655254366229,1.0,0.0012894579457859213,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12816,0.7205193146469824,1.0,0.0012969347663645682,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12817,0.7247013492647962,1.0,0.0013044624286766332,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12818,0.7289112066373451,1.0,0.0013120401719472212,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12819,0.7331484613000212,1.0,0.0013196672303400381,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12820,0.737412685019352,1.0,0.0013273428330348336,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12821,0.7417034468362789,1.0,0.0013350662043053018,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12822,0.7460203131096816,1.0,0.001342836563597427,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12823,0.750362847560222,1.0,0.0013506531256083996,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12824,0.7547306113144538,1.0,0.001358515100366017,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12825,0.7591231629491471,1.0,0.0013664216933084647,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12826,0.7635400585358869,1.0,0.0013743721053645964,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12827,0.7679808516860263,1.0,0.0013823655330348471,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12828,0.7724450935956746,1.0,0.0013904011684722141,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12829,0.7769323330911495,1.0,0.0013984781995640691,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12830,0.7814421166745306,1.0,0.001406595810014155,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12831,0.7859739885695228,1.0,0.0014147531794251411,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12832,0.790527490767488,1.0,0.0014229494833814782,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12833,0.795102163073719,1.0,0.0014311838935326942,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12834,0.7996975431540396,1.0,0.0014394555776772713,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12835,0.8043131665814008,1.0,0.0014477636998465216,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12836,0.8089485668829144,1.0,0.0014561074203892459,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12837,0.8136032755869509,1.0,0.0014644858960565115,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12838,0.8182768222705182,1.0,0.0014728982800869329,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12839,0.8229687346067718,1.0,0.0014813437222921891,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12840,0.8276785384127354,1.0,0.0014898213691429238,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12841,0.8324057576973183,1.0,0.001498330363855173,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12842,0.8371499147092867,1.0,0.001506869846476716,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12843,0.8419105299856405,1.0,0.001515438953974153,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12844,0.8466871224000572,1.0,0.001524036820320103,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12845,0.8514792092114817,1.0,0.001532662576580667,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12846,0.8562863061129489,1.0,0.001541315351003308,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12847,0.8611079272804808,1.0,0.0015499942691048654,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12848,0.8659435854222892,1.0,0.0015586984537601205,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12849,0.870792791827886,1.0,0.0015674270252901948,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12850,0.8756550564175702,1.0,0.0015761791015516263,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12851,0.8805298877919434,1.0,0.0015849537980254982,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12852,0.8854167932815384,1.0,0.001593750227906769,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12853,0.8903152789966449,1.0,0.0016025675021939607,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12854,0.8952248498771747,1.0,0.0016114047297789143,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12855,0.9001450097427995,1.0,0.001620261017537039,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12856,0.9050752613429571,1.0,0.0016291354704173228,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12857,0.9100151064072033,1.0,0.001638027191532966,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12858,0.9149640456955548,1.0,0.0016469352822519987,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12859,0.9199215790489095,1.0,0.001655858842288037,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12860,0.924887205439616,1.0,0.0016647969697913087,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12861,0.9298604230221296,1.0,0.0016737487614398331,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12862,0.9348407291836964,1.0,0.0016827133125306534,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12863,0.939827620595149,1.0,0.0016916897170712682,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12864,0.944820593261803,1.0,0.0017006770678712453,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12865,0.9498191425743925,1.0,0.0017096744566339065,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12866,0.9548227633600332,1.0,0.0017186809740480599,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12867,0.959830949933298,1.0,0.0017276957098799363,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12868,0.9648431961473443,1.0,0.0017367177530652196,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12869,0.9698589954450326,1.0,0.0017457461918010586,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12870,0.9748778409101065,1.0,0.0017547801136381918,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12871,0.9798992253185229,1.0,0.0017638186055733412,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12872,0.9849226411895722,1.0,0.00177286075414123,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12873,0.989947580837273,1.0,0.0017819056455070912,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12874,0.9949735364216303,1.0,0.0017909523655589346,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12875,0.9999999999999968,1.0,0.001799999999999994,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12876,1.0050264635783703,1.0,0.0018090476344410666,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12877,1.0100524191627278,1.0,0.00181809435449291,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12878,1.0150773588104285,1.0,0.0018271392458587713,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12879,1.0201007746814779,1.0,0.00183618139442666,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12880,1.0251221590898871,1.0,0.0018452198863617968,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12881,1.0301410045549682,1.0,0.0018542538081989426,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12882,1.0351568038526564,1.0,0.0018632822469347814,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12883,1.0401690500667027,1.0,0.0018723042901200647,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12884,1.0451772366399674,1.0,0.0018813190259519413,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12885,1.0501808574256082,1.0,0.0018903255433660947,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12886,1.0551794067381979,1.0,0.001899322932128756,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12887,1.0601723794048517,1.0,0.0019083102829287328,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12888,1.0651592708163042,1.0,0.0019172866874693475,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12889,1.0701395769778712,1.0,0.001926251238560168,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12890,1.0751127945603849,1.0,0.0019352030302086927,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12891,1.0800784209510912,1.0,0.001944141157711964,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12892,1.085035954304446,1.0,0.001953064717748003,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12893,1.0899848935927974,1.0,0.0019619728084670353,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12894,1.0949247386570435,1.0,0.001970864529582678,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12895,1.0998549902572012,1.0,0.001979738982462962,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12896,1.104775150122826,1.0,0.001988595270221087,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12897,1.1096847210033698,1.0,0.0019974324978060654,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12898,1.1145832067184622,1.0,0.002006249772093232,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12899,1.1194701122080573,1.0,0.002015046201974503,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12900,1.1243449435824304,1.0,0.0020238208984483747,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12901,1.1292072081721147,1.0,0.0020325729747098066,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12902,1.1340564145777114,1.0,0.0020413015462398807,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12903,1.13889207271952,1.0,0.002050005730895136,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12904,1.1437136938870518,1.0,0.002058684648996693,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12905,1.148520790788519,1.0,0.002067337423419334,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12906,1.1533128775999435,1.0,0.0020759631796798982,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12907,1.1580894700143602,1.0,0.0020845610460258485,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12908,1.162850085290714,1.0,0.002093130153523285,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12909,1.1675942423026824,1.0,0.0021016696361448282,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12910,1.1723214615872652,1.0,0.0021101786308570774,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12911,1.1770312653932289,1.0,0.002118656277707812,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12912,1.1817231777294825,1.0,0.0021271017199130686,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12913,1.1863967244130498,1.0,0.0021355141039434895,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12914,1.1910514331170863,1.0,0.0021438925796107553,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12915,1.1956868334186,1.0,0.00215223630015348,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12916,1.200302456845961,1.0,0.0021605444223227297,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12917,1.2048978369262817,1.0,0.002168816106467307,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12918,1.2094725092325127,1.0,0.002177050516618523,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12919,1.2140260114304777,1.0,0.00218524682057486,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12920,1.2185578833254702,1.0,0.0021934041899858464,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12921,1.2230676669088512,1.0,0.002201521800435932,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12922,1.227554906404326,1.0,0.002209598831527787,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12923,1.2320191483139744,1.0,0.002217634466965154,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12924,1.2364599414641138,1.0,0.002225627894635405,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12925,1.2408768370508536,1.0,0.0022335783066915363,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12926,1.2452693886855468,1.0,0.0022414848996339842,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12927,1.2496371524397787,1.0,0.0022493468743916014,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12928,1.253979686890319,1.0,0.002257163436402574,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12929,1.2582965531637218,1.0,0.002264933795694699,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12930,1.2625873149806486,1.0,0.0022726571669651674,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12931,1.2668515386999795,1.0,0.002280332769659963,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12932,1.2710887933626556,1.0,0.00228795982805278,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12933,1.2752986507352042,1.0,0.0022955375713233674,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12934,1.2794806853530183,1.0,0.002303065233635433,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12935,1.2836344745633776,1.0,0.00231054205421408,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12936,1.287759598568166,1.0,0.0023179672774226987,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12937,1.2918556404662658,1.0,0.0023253401528392785,0.0018
train_gpt2_gamma_cosine_wave32cycles_lrmatched_B0128_devB064.py,32,625,31.04,12938,1.2959221862957113,1.0,0.0023326599353322803,0.0018
